FECHA,PRODUCTO,SECTOR,PRECIO MEDIO,PROCEDENCIA
2019-03,POMELOS,FRUTAS,0.83,MercaMadrid
2019-03,PUERROS,HORTALIZAS,0.96,MercaMadrid
2019-03,RABANOS,HORTALIZAS,0.67,MercaMadrid
2019-03,RAMBUTAN,FRUTAS,12.00,MercaMadrid
2019-03,REMOLACHA,HORTALIZAS,1.67,MercaMadrid
2019-03,ROMANESCU,HORTALIZAS,2.75,MercaMadrid
2019-03,SANDIAS,FRUTAS,1.15,MercaMadrid
2019-03,SETAS,HORTALIZAS,6.11,MercaMadrid
2019-03,TAMARINDO,FRUTAS,5.00,MercaMadrid
2019-03,TIRABEQUES,HORTALIZAS,3.01,MercaMadrid
2019-03,TOMATES,HORTALIZAS,1.73,MercaMadrid
2019-03,UVAS,FRUTAS,2.00,MercaMadrid
2019-03,YAME,HORTALIZAS,1.50,MercaMadrid
2019-03,YUCA,HORTALIZAS,1.45,MercaMadrid
2019-03,ZANAHORIAS,HORTALIZAS,0.84,MercaMadrid
2019-04,ACEITUNAS,FRUTAS,3.46,MercaMadrid
2019-04,ACELGAS,HORTALIZAS,0.66,MercaMadrid
2019-04,AGUACATES,FRUTAS,2.89,MercaMadrid
2019-04,AJOS,HORTALIZAS,3.19,MercaMadrid
2019-04,ALBARICOQUES,FRUTAS,3.23,MercaMadrid
2019-04,ALCACHOFAS,HORTALIZAS,1.12,MercaMadrid
2019-04,APIO,HORTALIZAS,0.84,MercaMadrid
2019-04,BATATAS,HORTALIZAS,1.24,MercaMadrid
2019-04,BERENJENAS,HORTALIZAS,0.83,MercaMadrid
2019-04,BERROS,HORTALIZAS,11.00,MercaMadrid
2019-04,BONIATOS,HORTALIZAS,1.46,MercaMadrid
2019-04,BORRAJAS,HORTALIZAS,2.00,MercaMadrid
2019-04,BROCOLI,HORTALIZAS,1.58,MercaMadrid
2019-04,CALABACINES,HORTALIZAS,0.80,MercaMadrid
2019-04,CALABAZAS,HORTALIZAS,0.63,MercaMadrid
2019-04,CARAMBOLA,FRUTAS,8.00,MercaMadrid
2019-04,CARDOS,HORTALIZAS,1.50,MercaMadrid
2019-04,CARLOTAS,HORTALIZAS,0.01,MercaMadrid
2019-04,CEBOLLAS,HORTALIZAS,1.29,MercaMadrid
2019-04,CEREZAS,FRUTAS,15.92,MercaMadrid
2019-04,CHAMPIÑON,HORTALIZAS,1.67,MercaMadrid
2019-04,CHIRIMOYAS,FRUTAS,2.33,MercaMadrid
2019-04,CHIRIVIAS,HORTALIZAS,1.25,MercaMadrid
2019-04,CIRUELAS,FRUTAS,2.08,MercaMadrid
2019-04,COCOS,FRUTAS,1.56,MercaMadrid
2019-04,COLES-REPOLLO,HORTALIZAS,0.77,MercaMadrid
2019-04,COLIFLORES,HORTALIZAS,1.77,MercaMadrid
2019-04,DATILES,FRUTAS,8.00,MercaMadrid
2019-04,ENDIVIAS,HORTALIZAS,1.01,MercaMadrid
2019-04,ESCAROLAS,HORTALIZAS,0.63,MercaMadrid
2019-04,ESPARRAGOS,HORTALIZAS,4.47,MercaMadrid
2019-04,ESPINACAS,HORTALIZAS,1.42,MercaMadrid
2019-04,FRAMBUESAS,FRUTAS,12.00,MercaMadrid
2019-04,FRESONES,FRUTAS,1.30,MercaMadrid
2019-04,FRUTOS SECOS,FRUTAS,5.07,MercaMadrid
2019-04,GRANADAS,FRUTAS,1.75,MercaMadrid
2019-04,GRELOS,HORTALIZAS,0.74,MercaMadrid
2019-04,GUINDILLAS,HORTALIZAS,2.19,MercaMadrid
2019-04,GUISANTES,HORTALIZAS,2.38,MercaMadrid
2019-04,HABAS VERDES,HORTALIZAS,1.61,MercaMadrid
2019-04,HINOJO,HORTALIZAS,1.57,MercaMadrid
2019-04,JENGIBRE,HORTALIZAS,2.35,MercaMadrid
2019-04,JUDIAS VERDES,HORTALIZAS,2.96,MercaMadrid
2019-04,KIWI,FRUTAS,3.93,MercaMadrid
2019-04,LAUREL,HORTALIZAS,0.42,MercaMadrid
2019-04,LECHUGAS,HORTALIZAS,0.42,MercaMadrid
2019-04,LIMA,FRUTAS,2.23,MercaMadrid
2019-04,LIMONES,FRUTAS,0.75,MercaMadrid
2019-04,LOMBARDA,HORTALIZAS,0.89,MercaMadrid
2019-04,MAIZ,HORTALIZAS,7.33,MercaMadrid
2019-04,MANDARINAS,FRUTAS,0.90,MercaMadrid
2019-04,MANGOS,FRUTAS,2.89,MercaMadrid
2019-04,MANZANAS,FRUTAS,1.42,MercaMadrid
2019-04,MARACUYA,FRUTAS,6.80,MercaMadrid
2019-04,MELOCOTONES,FRUTAS,2.36,MercaMadrid
2019-04,MELONES,FRUTAS,1.50,MercaMadrid
2019-04,MORAS,FRUTAS,14.40,MercaMadrid
2019-04,NABOS,HORTALIZAS,0.70,MercaMadrid
2019-04,NARANJAS,FRUTAS,0.69,MercaMadrid
2019-04,NECTARINAS,FRUTAS,2.12,MercaMadrid
2019-04,NISPEROS,FRUTAS,2.29,MercaMadrid
2019-04,NUECES,FRUTAS,3.30,MercaMadrid
2019-04,OCRA,FRUTAS,5.50,MercaMadrid
2019-04,PAPAYOS,FRUTAS,2.89,MercaMadrid
2019-04,PARAGUAYAS,FRUTAS,2.90,MercaMadrid
2019-04,PATATAS,PATATAS,0.56,MercaMadrid
2019-04,PEPINOS,HORTALIZAS,1.14,MercaMadrid
2019-04,PERAS,FRUTAS,1.57,MercaMadrid
2019-04,PEREJIL,HORTALIZAS,0.79,MercaMadrid
2019-04,PIMIENTOS,HORTALIZAS,1.50,MercaMadrid
2019-04,PITAHAYA,FRUTAS,8.67,MercaMadrid
2019-04,PIÑA,FRUTAS,1.26,MercaMadrid
2019-04,PLATANOS,FRUTAS,0.87,MercaMadrid
2019-04,POMELOS,FRUTAS,0.93,MercaMadrid
2019-04,PUERROS,HORTALIZAS,0.96,MercaMadrid
2019-04,RABANOS,HORTALIZAS,0.67,MercaMadrid
2019-04,REMOLACHA,HORTALIZAS,1.84,MercaMadrid
2019-04,ROMANESCU,HORTALIZAS,2.13,MercaMadrid
2019-04,SANDIAS,FRUTAS,1.07,MercaMadrid
2019-04,SETAS,HORTALIZAS,5.68,MercaMadrid
2019-04,TIRABEQUES,HORTALIZAS,3.07,MercaMadrid
2019-04,TOMATES,HORTALIZAS,1.81,MercaMadrid
2019-04,UVAS,FRUTAS,2.12,MercaMadrid
2019-04,YAME,HORTALIZAS,1.50,MercaMadrid
2019-04,YUCA,HORTALIZAS,1.25,MercaMadrid
2019-04,ZANAHORIAS,HORTALIZAS,0.81,MercaMadrid
2019-05,ACEITUNAS,FRUTAS,3.46,MercaMadrid
2019-05,ACELGAS,HORTALIZAS,0.63,MercaMadrid
2019-05,AGUACATES,FRUTAS,3.02,MercaMadrid
2019-05,AJOS,HORTALIZAS,2.95,MercaMadrid
2019-05,ALBARICOQUES,FRUTAS,1.35,MercaMadrid
2019-05,ALCACHOFAS,HORTALIZAS,1.18,MercaMadrid
2019-05,APIO,HORTALIZAS,0.83,MercaMadrid
2019-05,BATATAS,HORTALIZAS,1.25,MercaMadrid
2019-05,BERENJENAS,HORTALIZAS,0.92,MercaMadrid
2019-05,BERROS,HORTALIZAS,11.00,MercaMadrid
2019-05,BONIATOS,HORTALIZAS,1.50,MercaMadrid
2019-05,BREVAS,FRUTAS,6.36,MercaMadrid
2019-05,BROCOLI,HORTALIZAS,1.11,MercaMadrid
2019-05,CALABACINES,HORTALIZAS,0.52,MercaMadrid
2019-05,CALABAZAS,HORTALIZAS,0.63,MercaMadrid
2019-05,CAQUIS,FRUTAS,1.50,MercaMadrid
2019-05,CARAMBOLA,FRUTAS,8.00,MercaMadrid
2019-05,CEBOLLAS,HORTALIZAS,1.18,MercaMadrid
2019-05,CEREZAS,FRUTAS,2.87,MercaMadrid
2019-05,CHAMPIÑON,HORTALIZAS,1.65,MercaMadrid
2019-05,CHIRIMOYAS,FRUTAS,2.83,MercaMadrid
2019-05,CHIRIVIAS,HORTALIZAS,1.50,MercaMadrid
2019-05,CIRUELAS,FRUTAS,2.07,MercaMadrid
2019-05,COCOS,FRUTAS,1.56,MercaMadrid
2019-05,COLES-REPOLLO,HORTALIZAS,0.75,MercaMadrid
2019-05,COLIFLORES,HORTALIZAS,1.76,MercaMadrid
2019-05,DATILES,FRUTAS,8.00,MercaMadrid
2019-05,ENDIVIAS,HORTALIZAS,1.02,MercaMadrid
2019-05,ESCAROLAS,HORTALIZAS,0.60,MercaMadrid
2019-05,ESPARRAGOS,HORTALIZAS,4.49,MercaMadrid
2019-05,ESPINACAS,HORTALIZAS,1.40,MercaMadrid
2019-05,FISALIS,FRUTAS,6.40,MercaMadrid
2019-05,FRAMBUESAS,FRUTAS,12.00,MercaMadrid
2019-05,FRESONES,FRUTAS,1.30,MercaMadrid
2019-05,FRUTOS SECOS,FRUTAS,5.07,MercaMadrid
2019-05,GRANADAS,FRUTAS,2.00,MercaMadrid
2019-05,GRELOS,HORTALIZAS,0.74,MercaMadrid
2019-05,GROSELLA,FRUTAS,22.40,MercaMadrid
2019-05,GUAYABOS,FRUTAS,5.33,MercaMadrid
2019-05,GUINDILLAS,HORTALIZAS,2.63,MercaMadrid
2019-05,GUISANTES,HORTALIZAS,2.37,MercaMadrid
2019-05,HABAS VERDES,HORTALIZAS,1.28,MercaMadrid
2019-05,HINOJO,HORTALIZAS,1.60,MercaMadrid
2019-05,JENGIBRE,HORTALIZAS,2.35,MercaMadrid
2019-05,JUDIAS VERDES,HORTALIZAS,2.18,MercaMadrid
2019-05,KIWI,FRUTAS,3.34,MercaMadrid
2019-05,LAUREL,HORTALIZAS,0.42,MercaMadrid
2019-05,LECHUGAS,HORTALIZAS,0.42,MercaMadrid
2019-05,LIMA,FRUTAS,1.98,MercaMadrid
2019-05,LIMONES,FRUTAS,0.88,MercaMadrid
2019-05,LOMBARDA,HORTALIZAS,0.90,MercaMadrid
2019-05,MAIZ,HORTALIZAS,7.70,MercaMadrid
2019-05,MANDARINAS,FRUTAS,0.87,MercaMadrid
2019-05,MANGOS,FRUTAS,3.67,MercaMadrid
2019-05,MANZANAS,FRUTAS,1.49,MercaMadrid
2019-05,MARACUYA,FRUTAS,6.80,MercaMadrid
2019-05,MELOCOTONES,FRUTAS,1.70,MercaMadrid
2019-05,MELONES,FRUTAS,1.12,MercaMadrid
2019-05,MORAS,FRUTAS,14.40,MercaMadrid
2019-05,NABOS,HORTALIZAS,0.70,MercaMadrid
2019-05,NARANJAS,FRUTAS,0.65,MercaMadrid
2019-05,NECTARINAS,FRUTAS,1.36,MercaMadrid
2019-05,NISPEROS,FRUTAS,2.00,MercaMadrid
2019-05,NUECES,FRUTAS,3.30,MercaMadrid
2019-05,PAPAYOS,FRUTAS,2.89,MercaMadrid
2019-05,PARAGUAYAS,FRUTAS,1.70,MercaMadrid
2019-05,PATATAS,PATATAS,0.59,MercaMadrid
2019-05,PEPINOS,HORTALIZAS,0.74,MercaMadrid
2019-05,PERAS,FRUTAS,1.77,MercaMadrid
2019-05,PEREJIL,HORTALIZAS,0.75,MercaMadrid
2019-05,PIMIENTOS,HORTALIZAS,1.76,MercaMadrid
2019-05,PIÑA,FRUTAS,1.21,MercaMadrid
2019-05,PLATANOS,FRUTAS,0.93,MercaMadrid
2019-05,POMELOS,FRUTAS,1.13,MercaMadrid
2019-05,PUERROS,HORTALIZAS,1.27,MercaMadrid
2019-05,RABANOS,HORTALIZAS,0.67,MercaMadrid
2019-05,REMOLACHA,HORTALIZAS,1.89,MercaMadrid
2019-05,ROMANESCU,HORTALIZAS,1.80,MercaMadrid
2019-05,SANDIAS,FRUTAS,0.62,MercaMadrid
2019-05,SETAS,HORTALIZAS,5.54,MercaMadrid
2019-05,TIRABEQUES,HORTALIZAS,4.75,MercaMadrid
2019-05,TOMATES,HORTALIZAS,1.30,MercaMadrid
2019-05,UVAS,FRUTAS,2.43,MercaMadrid
2019-05,YAME,HORTALIZAS,1.50,MercaMadrid
2019-05,YUCA,HORTALIZAS,1.20,MercaMadrid
2019-05,ZANAHORIAS,HORTALIZAS,0.81,MercaMadrid
2019-06,ACEITUNAS,FRUTAS,3.46,MercaMadrid
2019-06,ACELGAS,HORTALIZAS,0.46,MercaMadrid
2019-06,AGUACATES,FRUTAS,3.12,MercaMadrid
2019-06,AJOS,HORTALIZAS,3.11,MercaMadrid
2019-06,ALBARICOQUES,FRUTAS,1.28,MercaMadrid
2019-06,ALCACHOFAS,HORTALIZAS,1.32,MercaMadrid
2019-06,APIO,HORTALIZAS,0.95,MercaMadrid
2019-06,BATATAS,HORTALIZAS,1.21,MercaMadrid
2019-06,BERENJENAS,HORTALIZAS,0.78,MercaMadrid
2019-06,BERROS,HORTALIZAS,10.00,MercaMadrid
2019-06,BONIATOS,HORTALIZAS,1.50,MercaMadrid
2019-06,BORRAJAS,HORTALIZAS,2.00,MercaMadrid
2019-06,BREVAS,FRUTAS,3.27,MercaMadrid
2019-06,BROCOLI,HORTALIZAS,1.81,MercaMadrid
2019-06,CALABACINES,HORTALIZAS,0.83,MercaMadrid
2019-06,CALABAZAS,HORTALIZAS,0.83,MercaMadrid
2019-06,CASTAÑAS,FRUTAS,2.00,MercaMadrid
2019-06,CEBOLLAS,HORTALIZAS,1.00,MercaMadrid
2019-06,CEREZAS,FRUTAS,2.35,MercaMadrid
2019-06,CHAMPIÑON,HORTALIZAS,1.65,MercaMadrid
2019-06,CHIRIMOYAS,FRUTAS,3.50,MercaMadrid
2019-06,CHIRIVIAS,HORTALIZAS,1.50,MercaMadrid
2019-06,CIRUELAS,FRUTAS,1.53,MercaMadrid
2019-06,COCOS,FRUTAS,1.45,MercaMadrid
2019-06,COLES-REPOLLO,HORTALIZAS,0.75,MercaMadrid
2019-06,COLIFLORES,HORTALIZAS,2.19,MercaMadrid
2019-06,DATILES,FRUTAS,8.00,MercaMadrid
2019-06,ENDIVIAS,HORTALIZAS,0.85,MercaMadrid
2019-06,ESCAROLAS,HORTALIZAS,0.61,MercaMadrid
2019-06,ESPARRAGOS,HORTALIZAS,5.55,MercaMadrid
2019-06,ESPINACAS,HORTALIZAS,1.35,MercaMadrid
2019-06,FRAMBUESAS,FRUTAS,10.07,MercaMadrid
2019-06,FRESONES,FRUTAS,1.90,MercaMadrid
2019-06,FRUTA DE LA PASION,FRUTAS,6.00,MercaMadrid
2019-06,FRUTOS SECOS,FRUTAS,5.06,MercaMadrid
2019-06,GRANADAS,FRUTAS,2.00,MercaMadrid
2019-06,GRELOS,HORTALIZAS,0.74,MercaMadrid
2019-06,GROSELLA,FRUTAS,29.24,MercaMadrid
2019-06,GUINDILLAS,HORTALIZAS,2.63,MercaMadrid
2019-06,GUISANTES,HORTALIZAS,1.96,MercaMadrid
2019-06,HABAS VERDES,HORTALIZAS,1.26,MercaMadrid
2019-06,HINOJO,HORTALIZAS,1.25,MercaMadrid
2019-06,JENGIBRE,HORTALIZAS,2.10,MercaMadrid
2019-06,JUDIAS VERDES,HORTALIZAS,2.78,MercaMadrid
2019-06,KIWI,FRUTAS,3.20,MercaMadrid
2019-06,LAUREL,HORTALIZAS,0.38,MercaMadrid
2019-06,LECHUGAS,HORTALIZAS,0.40,MercaMadrid
2019-06,LIMA,FRUTAS,1.39,MercaMadrid
2019-06,LIMONES,FRUTAS,1.08,MercaMadrid
2019-06,LOMBARDA,HORTALIZAS,0.52,MercaMadrid
2019-06,MAIZ,HORTALIZAS,8.65,MercaMadrid
2019-06,MANDARINAS,FRUTAS,0.79,MercaMadrid
2019-06,MANGOS,FRUTAS,3.78,MercaMadrid
2019-06,MANZANAS,FRUTAS,1.41,MercaMadrid
2019-06,MARACUYA,FRUTAS,6.80,MercaMadrid
2019-06,MELOCOTONES,FRUTAS,1.23,MercaMadrid
2019-06,MELONES,FRUTAS,1.05,MercaMadrid
2019-06,MORAS,FRUTAS,9.87,MercaMadrid
2019-06,NABOS,HORTALIZAS,0.72,MercaMadrid
2019-06,NARANJAS,FRUTAS,0.59,MercaMadrid
2019-06,NECTARINAS,FRUTAS,1.35,MercaMadrid
2019-06,NISPEROS,FRUTAS,2.09,MercaMadrid
2019-06,NUECES,FRUTAS,3.33,MercaMadrid
2019-06,PAPAYOS,FRUTAS,2.89,MercaMadrid
2019-06,PARAGUAYAS,FRUTAS,1.30,MercaMadrid
2019-06,PATATAS,PATATAS,0.58,MercaMadrid
2019-06,PEPINOS,HORTALIZAS,0.66,MercaMadrid
2019-06,PERAS,FRUTAS,1.58,MercaMadrid
2019-06,PEREJIL,HORTALIZAS,0.78,MercaMadrid
2019-06,PIMIENTOS,HORTALIZAS,1.77,MercaMadrid
2019-06,PIÑA,FRUTAS,1.20,MercaMadrid
2019-06,PLATANOS,FRUTAS,0.81,MercaMadrid
2019-06,POMELOS,FRUTAS,1.34,MercaMadrid
2019-06,PUERROS,HORTALIZAS,1.40,MercaMadrid
2019-06,RABANOS,HORTALIZAS,0.64,MercaMadrid
2019-06,REMOLACHA,HORTALIZAS,1.61,MercaMadrid
2019-06,SANDIAS,FRUTAS,0.51,MercaMadrid
2019-06,SETAS,HORTALIZAS,5.34,MercaMadrid
2019-06,TIRABEQUES,HORTALIZAS,6.63,MercaMadrid
2019-06,TOMATES,HORTALIZAS,1.38,MercaMadrid
2019-06,UVAS,FRUTAS,2.52,MercaMadrid
2019-06,YAME,HORTALIZAS,1.50,MercaMadrid
2019-06,YUCA,HORTALIZAS,1.12,MercaMadrid
2019-06,ZANAHORIAS,HORTALIZAS,0.75,MercaMadrid
2019-07,ACEITUNAS,FRUTAS,3.46,MercaMadrid
2019-07,ACELGAS,HORTALIZAS,0.49,MercaMadrid
2019-07,AGUACATES,FRUTAS,3.99,MercaMadrid
2019-07,AJOS,HORTALIZAS,3.15,MercaMadrid
2019-07,ALBARICOQUES,FRUTAS,1.31,MercaMadrid
2019-07,ALCACHOFAS,HORTALIZAS,1.49,MercaMadrid
2019-07,APIO,HORTALIZAS,1.02,MercaMadrid
2019-07,BATATAS,HORTALIZAS,1.20,MercaMadrid
2019-07,BERENJENAS,HORTALIZAS,1.05,MercaMadrid
2019-07,BERROS,HORTALIZAS,9.00,MercaMadrid
2019-07,BONIATOS,HORTALIZAS,1.50,MercaMadrid
2019-07,BORRAJAS,HORTALIZAS,2.00,MercaMadrid
2019-07,BREVAS,FRUTAS,2.62,MercaMadrid
2019-07,BROCOLI,HORTALIZAS,2.03,MercaMadrid
2019-07,CALABACINES,HORTALIZAS,0.60,MercaMadrid
2019-07,CALABAZAS,HORTALIZAS,0.90,MercaMadrid
2019-07,CARDOS,HORTALIZAS,1.50,MercaMadrid
2019-07,CEBOLLAS,HORTALIZAS,0.95,MercaMadrid
2019-07,CEREZAS,FRUTAS,2.97,MercaMadrid
2019-07,CHAMPIÑON,HORTALIZAS,1.80,MercaMadrid
2019-07,CHIRIVIAS,HORTALIZAS,1.50,MercaMadrid
2019-07,CIRUELAS,FRUTAS,1.24,MercaMadrid
2019-07,COCOS,FRUTAS,1.33,MercaMadrid
2019-07,COLES-REPOLLO,HORTALIZAS,0.63,MercaMadrid
2019-07,COLIFLORES,HORTALIZAS,1.93,MercaMadrid
2019-07,ENDIVIAS,HORTALIZAS,0.75,MercaMadrid
2019-07,ESCAROLAS,HORTALIZAS,0.58,MercaMadrid
2019-07,ESPARRAGOS,HORTALIZAS,7.69,MercaMadrid
2019-07,ESPINACAS,HORTALIZAS,1.30,MercaMadrid
2019-07,FISALIS,FRUTAS,7.20,MercaMadrid
2019-07,FRAMBUESAS,FRUTAS,10.00,MercaMadrid
2019-07,FRESONES,FRUTAS,2.15,MercaMadrid
2019-07,FRUTA DE LA PASION,FRUTAS,6.00,MercaMadrid
2019-07,FRUTOS SECOS,FRUTAS,5.06,MercaMadrid
2019-07,GRANADAS,FRUTAS,2.00,MercaMadrid
2019-07,GROSELLA,FRUTAS,30.00,MercaMadrid
2019-07,GUINDILLAS,HORTALIZAS,2.75,MercaMadrid
2019-07,GUISANTES,HORTALIZAS,1.50,MercaMadrid
2019-07,HABAS VERDES,HORTALIZAS,1.50,MercaMadrid
2019-07,HIGOS,FRUTAS,3.59,MercaMadrid
2019-07,HINOJO,HORTALIZAS,1.25,MercaMadrid
2019-07,JENGIBRE,HORTALIZAS,2.00,MercaMadrid
2019-07,JUDIAS VERDES,HORTALIZAS,2.17,MercaMadrid
2019-07,KIWI,FRUTAS,3.44,MercaMadrid
2019-07,LAUREL,HORTALIZAS,0.37,MercaMadrid
2019-07,LECHUGAS,HORTALIZAS,0.39,MercaMadrid
2019-07,LIMA,FRUTAS,1.72,MercaMadrid
2019-07,LIMONES,FRUTAS,1.00,MercaMadrid
2019-07,LOMBARDA,HORTALIZAS,0.47,MercaMadrid
2019-07,MAIZ,HORTALIZAS,8.75,MercaMadrid
2019-07,MANDARINAS,FRUTAS,1.25,MercaMadrid
2019-07,MANGOS,FRUTAS,3.40,MercaMadrid
2019-07,MANZANAS,FRUTAS,1.46,MercaMadrid
2019-07,MELOCOTONES,FRUTAS,1.28,MercaMadrid
2019-07,MELONES,FRUTAS,0.95,MercaMadrid
2019-07,MORAS,FRUTAS,9.60,MercaMadrid
2019-07,NABOS,HORTALIZAS,0.75,MercaMadrid
2019-07,NARANJAS,FRUTAS,0.72,MercaMadrid
2019-07,NECTARINAS,FRUTAS,1.25,MercaMadrid
2019-07,NISPEROS,FRUTAS,1.50,MercaMadrid
2019-07,NUECES,FRUTAS,3.40,MercaMadrid
2019-07,PAPAYA GIGANTE,FRUTAS,3.25,MercaMadrid
2019-07,PAPAYOS,FRUTAS,2.89,MercaMadrid
2019-07,PARAGUAYAS,FRUTAS,1.00,MercaMadrid
2019-07,PATATAS,PATATAS,0.59,MercaMadrid
2019-07,PEPINOS,HORTALIZAS,0.55,MercaMadrid
2019-07,PERAS,FRUTAS,1.21,MercaMadrid
2019-07,PEREJIL,HORTALIZAS,0.80,MercaMadrid
2019-07,PIMIENTOS,HORTALIZAS,1.52,MercaMadrid
2019-07,PIÑA,FRUTAS,1.16,MercaMadrid
2019-07,PLATANOS,FRUTAS,0.91,MercaMadrid
2019-07,POMELOS,FRUTAS,1.50,MercaMadrid
2019-07,PUERROS,HORTALIZAS,1.13,MercaMadrid
2019-07,RABANOS,HORTALIZAS,0.62,MercaMadrid
2019-07,REMOLACHA,HORTALIZAS,1.50,MercaMadrid
2019-07,RESTO HORTALIZAS,HORTALIZAS,0.01,MercaMadrid
2019-07,SANDIAS,FRUTAS,0.50,MercaMadrid
2019-07,SETAS,HORTALIZAS,3.91,MercaMadrid
2019-07,TIRABEQUES,HORTALIZAS,6.38,MercaMadrid
2019-07,TOMATES,HORTALIZAS,1.48,MercaMadrid
2019-07,UVAS,FRUTAS,1.99,MercaMadrid
2019-07,YAME,HORTALIZAS,1.50,MercaMadrid
2019-07,YUCA,HORTALIZAS,1.10,MercaMadrid
2019-07,ZANAHORIAS,HORTALIZAS,0.74,MercaMadrid
2019-08,ACEITUNAS,FRUTAS,3.46,MercaMadrid
2019-08,ACELGAS,HORTALIZAS,0.50,MercaMadrid
2019-08,AGUACATES,FRUTAS,4.32,MercaMadrid
2019-08,AJOS,HORTALIZAS,3.13,MercaMadrid
2019-08,ALBARICOQUES,FRUTAS,1.44,MercaMadrid
2019-08,ALCACHOFAS,HORTALIZAS,1.83,MercaMadrid
2019-08,APIO,HORTALIZAS,1.02,MercaMadrid
2019-08,BATATAS,HORTALIZAS,1.20,MercaMadrid
2019-08,BERENJENAS,HORTALIZAS,1.09,MercaMadrid
2019-08,BERROS,HORTALIZAS,9.00,MercaMadrid
2019-08,BONIATOS,HORTALIZAS,1.50,MercaMadrid
2019-08,BORRAJAS,HORTALIZAS,2.00,MercaMadrid
2019-08,BREVAS,FRUTAS,2.50,MercaMadrid
2019-08,BROCOLI,HORTALIZAS,2.98,MercaMadrid
2019-08,CALABACINES,HORTALIZAS,0.53,MercaMadrid
2019-08,CALABAZAS,HORTALIZAS,0.90,MercaMadrid
2019-08,CARLOTAS,HORTALIZAS,0.01,MercaMadrid
2019-08,CEBOLLAS,HORTALIZAS,0.91,MercaMadrid
2019-08,CEREZAS,FRUTAS,4.64,MercaMadrid
2019-08,CHAMPIÑON,HORTALIZAS,1.76,MercaMadrid
2019-08,CHIRIVIAS,HORTALIZAS,1.50,MercaMadrid
2019-08,CIRUELAS,FRUTAS,0.93,MercaMadrid
2019-08,COCOS,FRUTAS,1.33,MercaMadrid
2019-08,COLES-REPOLLO,HORTALIZAS,0.73,MercaMadrid
2019-08,COLIFLORES,HORTALIZAS,2.12,MercaMadrid
2019-08,DATILES,FRUTAS,8.80,MercaMadrid
2019-08,ENDIVIAS,HORTALIZAS,0.75,MercaMadrid
2019-08,ESCAROLAS,HORTALIZAS,0.63,MercaMadrid
2019-08,ESPARRAGOS,HORTALIZAS,7.33,MercaMadrid
2019-08,ESPINACAS,HORTALIZAS,1.30,MercaMadrid
2019-08,FRAMBUESAS,FRUTAS,10.38,MercaMadrid
2019-08,FRESONES,FRUTAS,1.51,MercaMadrid
2019-08,FRUTA DE LA PASION,FRUTAS,6.00,MercaMadrid
2019-08,FRUTOS SECOS,FRUTAS,5.06,MercaMadrid
2019-08,GRANADAS,FRUTAS,2.00,MercaMadrid
2019-08,GRELOS,HORTALIZAS,0.74,MercaMadrid
2019-08,GROSELLA,FRUTAS,17.75,MercaMadrid
2019-08,GUINDILLAS,HORTALIZAS,2.75,MercaMadrid
2019-08,GUISANTES,HORTALIZAS,1.50,MercaMadrid
2019-08,HABAS VERDES,HORTALIZAS,1.50,MercaMadrid
2019-08,HIGO CHUMBO,FRUTAS,2.00,MercaMadrid
2019-08,HIGOS,FRUTAS,3.15,MercaMadrid
2019-08,HINOJO,HORTALIZAS,1.25,MercaMadrid
2019-08,JENGIBRE,HORTALIZAS,2.00,MercaMadrid
2019-08,JUDIAS VERDES,HORTALIZAS,2.67,MercaMadrid
2019-08,KIWI,FRUTAS,3.60,MercaMadrid
2019-08,LAUREL,HORTALIZAS,0.37,MercaMadrid
2019-08,LECHUGAS,HORTALIZAS,0.45,MercaMadrid
2019-08,LIMA,FRUTAS,2.10,MercaMadrid
2019-08,LIMONES,FRUTAS,0.95,MercaMadrid
2019-08,LOMBARDA,HORTALIZAS,0.56,MercaMadrid
2019-08,MAIZ,HORTALIZAS,8.75,MercaMadrid
2019-08,MANDARINAS,FRUTAS,1.78,MercaMadrid
2019-08,MANGOS,FRUTAS,3.00,MercaMadrid
2019-08,MANZANAS,FRUTAS,1.47,MercaMadrid
2019-08,MELOCOTONES,FRUTAS,0.87,MercaMadrid
2019-08,MELONES,FRUTAS,0.83,MercaMadrid
2019-08,MORAS,FRUTAS,9.02,MercaMadrid
2019-08,NABOS,HORTALIZAS,0.75,MercaMadrid
2019-08,NARANJAS,FRUTAS,0.85,MercaMadrid
2019-08,NECTARINAS,FRUTAS,0.91,MercaMadrid
2019-08,NUECES,FRUTAS,3.40,MercaMadrid
2019-08,OCRA,FRUTAS,4.75,MercaMadrid
2019-08,PAPAYOS,FRUTAS,2.89,MercaMadrid
2019-08,PARAGUAYAS,FRUTAS,0.98,MercaMadrid
2019-08,PATATAS,PATATAS,0.52,MercaMadrid
2019-08,PEPINOS,HORTALIZAS,0.59,MercaMadrid
2019-08,PERAS,FRUTAS,1.01,MercaMadrid
2019-08,PEREJIL,HORTALIZAS,0.80,MercaMadrid
2019-08,PIMIENTOS,HORTALIZAS,1.63,MercaMadrid
2019-08,PITAHAYA,FRUTAS,8.50,MercaMadrid
2019-08,PIÑA,FRUTAS,1.00,MercaMadrid
2019-08,PLATANOS,FRUTAS,0.92,MercaMadrid
2019-08,POMELOS,FRUTAS,1.58,MercaMadrid
2019-08,PUERROS,HORTALIZAS,0.95,MercaMadrid
