dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
03/10/2020,3,10,2020,77,1,Latvia,LV,LVA,1919968.0,Europe,23.28163803
02/10/2020,2,10,2020,44,0,Latvia,LV,LVA,1919968.0,Europe,19.47949132
01/10/2020,1,10,2020,95,0,Latvia,LV,LVA,1919968.0,Europe,17.60446007
30/09/2020,30,9,2020,32,1,Latvia,LV,LVA,1919968.0,Europe,12.86479775
29/09/2020,29,9,2020,21,0,Latvia,LV,LVA,1919968.0,Europe,11.45852431
28/09/2020,28,9,2020,22,0,Latvia,LV,LVA,1919968.0,Europe,10.52100868
27/09/2020,27,9,2020,29,0,Latvia,LV,LVA,1919968.0,Europe,9.89599827
26/09/2020,26,9,2020,31,0,Latvia,LV,LVA,1919968.0,Europe,8.64597743
25/09/2020,25,9,2020,22,0,Latvia,LV,LVA,1919968.0,Europe,7.6042934
24/09/2020,24,9,2020,12,0,Latvia,LV,LVA,1919968.0,Europe,6.71886198
23/09/2020,23,9,2020,34,0,Latvia,LV,LVA,1919968.0,Europe,6.66677778
22/09/2020,22,9,2020,1,0,Latvia,LV,LVA,1919968.0,Europe,5.05216754
21/09/2020,21,9,2020,10,0,Latvia,LV,LVA,1919968.0,Europe,5.05216754
20/09/2020,20,9,2020,17,0,Latvia,LV,LVA,1919968.0,Europe,4.68757813
19/09/2020,19,9,2020,4,0,Latvia,LV,LVA,1919968.0,Europe,4.27090452
18/09/2020,18,9,2020,8,1,Latvia,LV,LVA,1919968.0,Europe,4.37507292
17/09/2020,17,9,2020,4,0,Latvia,LV,LVA,1919968.0,Europe,4.16673611
16/09/2020,16,9,2020,5,0,Latvia,LV,LVA,1919968.0,Europe,4.06256771
15/09/2020,15,9,2020,3,0,Latvia,LV,LVA,1919968.0,Europe,4.21882031
14/09/2020,14,9,2020,10,0,Latvia,LV,LVA,1919968.0,Europe,4.21882031
13/09/2020,13,9,2020,5,0,Latvia,LV,LVA,1919968.0,Europe,4.63549392
12/09/2020,12,9,2020,11,0,Latvia,LV,LVA,1919968.0,Europe,4.37507292
11/09/2020,11,9,2020,5,0,Latvia,LV,LVA,1919968.0,Europe,4.27090452
10/09/2020,10,9,2020,11,0,Latvia,LV,LVA,1919968.0,Europe,4.32298872
09/09/2020,9,9,2020,3,0,Latvia,LV,LVA,1919968.0,Europe,4.68757813
08/09/2020,8,9,2020,1,0,Latvia,LV,LVA,1919968.0,Europe,4.79174653
07/09/2020,7,9,2020,3,0,Latvia,LV,LVA,1919968.0,Europe,4.73966233
06/09/2020,6,9,2020,9,0,Latvia,LV,LVA,1919968.0,Europe,4.79174653
05/09/2020,5,9,2020,6,1,Latvia,LV,LVA,1919968.0,Europe,4.47924132
04/09/2020,4,9,2020,4,0,Latvia,LV,LVA,1919968.0,Europe,4.32298872
03/09/2020,3,9,2020,2,0,Latvia,LV,LVA,1919968.0,Europe,4.16673611
02/09/2020,2,9,2020,8,0,Latvia,LV,LVA,1919968.0,Europe,4.21882031
01/09/2020,1,9,2020,3,0,Latvia,LV,LVA,1919968.0,Europe,3.8021467
31/08/2020,31,8,2020,18,0,Latvia,LV,LVA,1919968.0,Europe,3.6979783
30/08/2020,30,8,2020,0,0,Latvia,LV,LVA,1919968.0,Europe,3.12505208
29/08/2020,29,8,2020,9,0,Latvia,LV,LVA,1919968.0,Europe,3.48964149
28/08/2020,28,8,2020,6,1,Latvia,LV,LVA,1919968.0,Europe,3.07296788
27/08/2020,27,8,2020,18,0,Latvia,LV,LVA,1919968.0,Europe,2.96879948
26/08/2020,26,8,2020,5,0,Latvia,LV,LVA,1919968.0,Europe,2.03128385
25/08/2020,25,8,2020,0,0,Latvia,LV,LVA,1919968.0,Europe,2.29170486
24/08/2020,24,8,2020,4,0,Latvia,LV,LVA,1919968.0,Europe,2.44795747
23/08/2020,23,8,2020,3,0,Latvia,LV,LVA,1919968.0,Europe,2.34378906
22/08/2020,22,8,2020,3,0,Latvia,LV,LVA,1919968.0,Europe,2.55212587
21/08/2020,21,8,2020,1,0,Latvia,LV,LVA,1919968.0,Europe,2.70837847
20/08/2020,20,8,2020,3,0,Latvia,LV,LVA,1919968.0,Europe,3.5938099
19/08/2020,19,8,2020,0,1,Latvia,LV,LVA,1919968.0,Europe,3.8542309
18/08/2020,18,8,2020,1,0,Latvia,LV,LVA,1919968.0,Europe,4.01048351
17/08/2020,17,8,2020,7,0,Latvia,LV,LVA,1919968.0,Europe,4.11465191
16/08/2020,16,8,2020,7,0,Latvia,LV,LVA,1919968.0,Europe,4.01048351
15/08/2020,15,8,2020,1,0,Latvia,LV,LVA,1919968.0,Europe,4.01048351
14/08/2020,14,8,2020,4,0,Latvia,LV,LVA,1919968.0,Europe,4.11465191
13/08/2020,13,8,2020,0,0,Latvia,LV,LVA,1919968.0,Europe,4.11465191
12/08/2020,12,8,2020,10,0,Latvia,LV,LVA,1919968.0,Europe,4.32298872
11/08/2020,11,8,2020,3,0,Latvia,LV,LVA,1919968.0,Europe,3.8021467
10/08/2020,10,8,2020,2,0,Latvia,LV,LVA,1919968.0,Europe,3.6979783
09/08/2020,9,8,2020,7,0,Latvia,LV,LVA,1919968.0,Europe,4.27090452
08/08/2020,8,8,2020,6,0,Latvia,LV,LVA,1919968.0,Europe,3.95839931
07/08/2020,7,8,2020,18,0,Latvia,LV,LVA,1919968.0,Europe,3.7500625
06/08/2020,6,8,2020,8,0,Latvia,LV,LVA,1919968.0,Europe,3.12505208
05/08/2020,5,8,2020,3,0,Latvia,LV,LVA,1919968.0,Europe,2.91671528
04/08/2020,4,8,2020,3,0,Latvia,LV,LVA,1919968.0,Europe,2.81254688
03/08/2020,3,8,2020,5,0,Latvia,LV,LVA,1919968.0,Europe,2.65629427
02/08/2020,2,8,2020,7,0,Latvia,LV,LVA,1919968.0,Europe,2.55212587
01/08/2020,1,8,2020,3,1,Latvia,LV,LVA,1919968.0,Europe,2.39587326
31/07/2020,31,7,2020,4,0,Latvia,LV,LVA,1919968.0,Europe,2.55212587
30/07/2020,30,7,2020,4,0,Latvia,LV,LVA,1919968.0,Europe,2.39587326
29/07/2020,29,7,2020,0,0,Latvia,LV,LVA,1919968.0,Europe,2.18753646
28/07/2020,28,7,2020,1,0,Latvia,LV,LVA,1919968.0,Europe,2.39587326
27/07/2020,27,7,2020,13,0,Latvia,LV,LVA,1919968.0,Europe,2.39587326
26/07/2020,26,7,2020,1,0,Latvia,LV,LVA,1919968.0,Europe,1.71877865
25/07/2020,25,7,2020,2,0,Latvia,LV,LVA,1919968.0,Europe,2.65629427
24/07/2020,24,7,2020,6,0,Latvia,LV,LVA,1919968.0,Europe,2.55212587
23/07/2020,23,7,2020,4,0,Latvia,LV,LVA,1919968.0,Europe,2.91671528
22/07/2020,22,7,2020,1,0,Latvia,LV,LVA,1919968.0,Europe,3.07296788
21/07/2020,21,7,2020,0,0,Latvia,LV,LVA,1919968.0,Europe,3.38547309
20/07/2020,20,7,2020,3,0,Latvia,LV,LVA,1919968.0,Europe,3.5417257
19/07/2020,19,7,2020,4,0,Latvia,LV,LVA,1919968.0,Europe,3.43755729
18/07/2020,18,7,2020,6,0,Latvia,LV,LVA,1919968.0,Europe,3.28130469
17/07/2020,17,7,2020,1,0,Latvia,LV,LVA,1919968.0,Europe,2.96879948
16/07/2020,16,7,2020,0,0,Latvia,LV,LVA,1919968.0,Europe,2.96879948
15/07/2020,15,7,2020,4,0,Latvia,LV,LVA,1919968.0,Europe,3.12505208
14/07/2020,14,7,2020,1,1,Latvia,LV,LVA,1919968.0,Europe,2.96879948
13/07/2020,13,7,2020,0,0,Latvia,LV,LVA,1919968.0,Europe,2.96879948
12/07/2020,12,7,2020,19,0,Latvia,LV,LVA,1919968.0,Europe,3.02088368
11/07/2020,11,7,2020,0,0,Latvia,LV,LVA,1919968.0,Europe,2.18753646
10/07/2020,10,7,2020,13,0,Latvia,LV,LVA,1919968.0,Europe,2.23962066
09/07/2020,9,7,2020,7,0,Latvia,LV,LVA,1919968.0,Europe,1.56252604
08/07/2020,8,7,2020,7,0,Latvia,LV,LVA,1919968.0,Europe,1.19793663
07/07/2020,7,7,2020,3,0,Latvia,LV,LVA,1919968.0,Europe,0.83334722
06/07/2020,6,7,2020,1,0,Latvia,LV,LVA,1919968.0,Europe,0.67709462
05/07/2020,5,7,2020,1,0,Latvia,LV,LVA,1919968.0,Europe,0.62501042
04/07/2020,4,7,2020,0,0,Latvia,LV,LVA,1919968.0,Europe,0.62501042
03/07/2020,3,7,2020,1,0,Latvia,LV,LVA,1919968.0,Europe,0.72917882
02/07/2020,2,7,2020,3,0,Latvia,LV,LVA,1919968.0,Europe,0.88543142
01/07/2020,1,7,2020,1,0,Latvia,LV,LVA,1919968.0,Europe,1.04168403
30/06/2020,30,6,2020,1,0,Latvia,LV,LVA,1919968.0,Europe,1.04168403
29/06/2020,29,6,2020,1,0,Latvia,LV,LVA,1919968.0,Europe,0.98959983
28/06/2020,28,6,2020,3,0,Latvia,LV,LVA,1919968.0,Europe,0.93751563
27/06/2020,27,6,2020,1,0,Latvia,LV,LVA,1919968.0,Europe,0.83334722
26/06/2020,26,6,2020,0,0,Latvia,LV,LVA,1919968.0,Europe,0.88543142
25/06/2020,25,6,2020,0,0,Latvia,LV,LVA,1919968.0,Europe,0.98959983
24/06/2020,24,6,2020,0,0,Latvia,LV,LVA,1919968.0,Europe,1.14585243
23/06/2020,23,6,2020,0,0,Latvia,LV,LVA,1919968.0,Europe,1.19793663
22/06/2020,22,6,2020,0,0,Latvia,LV,LVA,1919968.0,Europe,1.19793663
21/06/2020,21,6,2020,1,0,Latvia,LV,LVA,1919968.0,Europe,1.30210504
20/06/2020,20,6,2020,2,0,Latvia,LV,LVA,1919968.0,Europe,1.45835764
19/06/2020,19,6,2020,4,0,Latvia,LV,LVA,1919968.0,Europe,1.35418924
18/06/2020,18,6,2020,6,2,Latvia,LV,LVA,1919968.0,Europe,1.30210504
17/06/2020,17,6,2020,1,0,Latvia,LV,LVA,1919968.0,Europe,0.98959983
16/06/2020,16,6,2020,0,0,Latvia,LV,LVA,1919968.0,Europe,1.35418924
15/06/2020,15,6,2020,0,0,Latvia,LV,LVA,1919968.0,Europe,1.61461024
14/06/2020,14,6,2020,1,1,Latvia,LV,LVA,1919968.0,Europe,1.66669444
13/06/2020,13,6,2020,2,1,Latvia,LV,LVA,1919968.0,Europe,1.66669444
12/06/2020,12,6,2020,2,0,Latvia,LV,LVA,1919968.0,Europe,1.71877865
11/06/2020,11,6,2020,3,0,Latvia,LV,LVA,1919968.0,Europe,1.82294705
10/06/2020,10,6,2020,1,0,Latvia,LV,LVA,1919968.0,Europe,1.87503125
09/06/2020,9,6,2020,0,1,Latvia,LV,LVA,1919968.0,Europe,2.03128385
08/06/2020,8,6,2020,2,0,Latvia,LV,LVA,1919968.0,Europe,2.13545226
07/06/2020,7,6,2020,4,0,Latvia,LV,LVA,1919968.0,Europe,2.08336806
06/06/2020,6,6,2020,0,0,Latvia,LV,LVA,1919968.0,Europe,2.70837847
05/06/2020,5,6,2020,3,1,Latvia,LV,LVA,1919968.0,Europe,2.96879948
04/06/2020,4,6,2020,0,0,Latvia,LV,LVA,1919968.0,Europe,3.28130469
03/06/2020,3,6,2020,8,0,Latvia,LV,LVA,1919968.0,Europe,3.48964149
02/06/2020,2,6,2020,5,0,Latvia,LV,LVA,1919968.0,Europe,3.22922049
01/06/2020,1,6,2020,1,0,Latvia,LV,LVA,1919968.0,Europe,3.02088368
31/05/2020,31,5,2020,1,0,Latvia,LV,LVA,1919968.0,Europe,3.5417257
30/05/2020,30,5,2020,3,0,Latvia,LV,LVA,1919968.0,Europe,4.89591493
29/05/2020,29,5,2020,4,1,Latvia,LV,LVA,1919968.0,Europe,5.15633594
28/05/2020,28,5,2020,4,1,Latvia,LV,LVA,1919968.0,Europe,5.52092535
27/05/2020,27,5,2020,4,0,Latvia,LV,LVA,1919968.0,Europe,5.36467274
26/05/2020,26,5,2020,2,0,Latvia,LV,LVA,1919968.0,Europe,5.36467274
25/05/2020,25,5,2020,1,0,Latvia,LV,LVA,1919968.0,Europe,5.62509375
24/05/2020,24,5,2020,16,0,Latvia,LV,LVA,1919968.0,Europe,6.04176736
23/05/2020,23,5,2020,5,0,Latvia,LV,LVA,1919968.0,Europe,5.31258854
22/05/2020,22,5,2020,9,1,Latvia,LV,LVA,1919968.0,Europe,6.04176736
21/05/2020,21,5,2020,4,0,Latvia,LV,LVA,1919968.0,Europe,6.04176736
20/05/2020,20,5,2020,3,2,Latvia,LV,LVA,1919968.0,Europe,6.04176736
19/05/2020,19,5,2020,1,0,Latvia,LV,LVA,1919968.0,Europe,5.88551476
18/05/2020,18,5,2020,11,0,Latvia,LV,LVA,1919968.0,Europe,6.71886198
17/05/2020,17,5,2020,27,0,Latvia,LV,LVA,1919968.0,Europe,6.56260938
16/05/2020,16,5,2020,8,0,Latvia,LV,LVA,1919968.0,Europe,5.20842014
15/05/2020,15,5,2020,11,0,Latvia,LV,LVA,1919968.0,Europe,5.41675695
14/05/2020,14,5,2020,1,1,Latvia,LV,LVA,1919968.0,Europe,5.31258854
13/05/2020,13,5,2020,4,0,Latvia,LV,LVA,1919968.0,Europe,5.93759896
12/05/2020,12,5,2020,7,0,Latvia,LV,LVA,1919968.0,Europe,6.66677778
11/05/2020,11,5,2020,9,0,Latvia,LV,LVA,1919968.0,Europe,6.61469358
10/05/2020,10,5,2020,2,0,Latvia,LV,LVA,1919968.0,Europe,6.56260938
09/05/2020,9,5,2020,19,0,Latvia,LV,LVA,1919968.0,Europe,7.500125
08/05/2020,8,5,2020,9,1,Latvia,LV,LVA,1919968.0,Europe,6.82303038
07/05/2020,7,5,2020,4,0,Latvia,LV,LVA,1919968.0,Europe,7.239704
06/05/2020,6,5,2020,0,1,Latvia,LV,LVA,1919968.0,Europe,7.70846181
05/05/2020,5,5,2020,17,0,Latvia,LV,LVA,1919968.0,Europe,8.17721962
04/05/2020,4,5,2020,8,0,Latvia,LV,LVA,1919968.0,Europe,7.91679861
03/05/2020,3,5,2020,1,0,Latvia,LV,LVA,1919968.0,Europe,8.28138802
02/05/2020,2,5,2020,12,1,Latvia,LV,LVA,1919968.0,Europe,9.79182986
01/05/2020,1,5,2020,9,0,Latvia,LV,LVA,1919968.0,Europe,9.53140886
30/04/2020,30,4,2020,13,2,Latvia,LV,LVA,1919968.0,Europe,9.53140886
29/04/2020,29,4,2020,18,0,Latvia,LV,LVA,1919968.0,Europe,9.32307205
28/04/2020,28,4,2020,6,1,Latvia,LV,LVA,1919968.0,Europe,8.48972483
27/04/2020,27,4,2020,8,0,Latvia,LV,LVA,1919968.0,Europe,8.38555643
26/04/2020,26,4,2020,20,0,Latvia,LV,LVA,1919968.0,Europe,9.06265104
25/04/2020,25,4,2020,6,1,Latvia,LV,LVA,1919968.0,Europe,8.95848264
24/04/2020,24,4,2020,17,0,Latvia,LV,LVA,1919968.0,Europe,9.84391407
23/04/2020,23,4,2020,13,2,Latvia,LV,LVA,1919968.0,Europe,9.58349306
22/04/2020,22,4,2020,9,4,Latvia,LV,LVA,1919968.0,Europe,10.41684028
21/04/2020,21,4,2020,12,0,Latvia,LV,LVA,1919968.0,Europe,10.26058768
20/04/2020,20,4,2020,15,0,Latvia,LV,LVA,1919968.0,Europe,10.10433507
19/04/2020,19,4,2020,30,0,Latvia,LV,LVA,1919968.0,Europe,10.57309288
18/04/2020,18,4,2020,7,0,Latvia,LV,LVA,1919968.0,Europe,9.84391407
17/04/2020,17,4,2020,9,0,Latvia,LV,LVA,1919968.0,Europe,11.3022717
16/04/2020,16,4,2020,9,0,Latvia,LV,LVA,1919968.0,Europe,11.45852431
15/04/2020,15,4,2020,2,0,Latvia,LV,LVA,1919968.0,Europe,13.48980816
14/04/2020,14,4,2020,4,0,Latvia,LV,LVA,1919968.0,Europe,14.53149219
13/04/2020,13,4,2020,21,2,Latvia,LV,LVA,1919968.0,Europe,14.32315539
12/04/2020,12,4,2020,18,1,Latvia,LV,LVA,1919968.0,Europe,16.92736546
11/04/2020,11,4,2020,23,0,Latvia,LV,LVA,1919968.0,Europe,17.29195487
10/04/2020,10,4,2020,12,0,Latvia,LV,LVA,1919968.0,Europe,17.96904948
09/04/2020,9,4,2020,29,0,Latvia,LV,LVA,1919968.0,Europe,18.5419757
08/04/2020,8,4,2020,6,1,Latvia,LV,LVA,1919968.0,Europe,18.28155469
07/04/2020,7,4,2020,9,0,Latvia,LV,LVA,1919968.0,Europe,18.85448091
06/04/2020,6,4,2020,24,0,Latvia,LV,LVA,1919968.0,Europe,20.52117535
05/04/2020,5,4,2020,16,0,Latvia,LV,LVA,1919968.0,Europe,20.05241754
04/04/2020,4,4,2020,35,1,Latvia,LV,LVA,1919968.0,Europe,19.89616494
03/04/2020,3,4,2020,12,0,Latvia,LV,LVA,1919968.0,Europe,19.37532292
02/04/2020,2,4,2020,48,0,Latvia,LV,LVA,1919968.0,Europe,19.53157553
01/04/2020,1,4,2020,22,0,Latvia,LV,LVA,1919968.0,Europe,17.55237587
31/03/2020,31,3,2020,0,0,Latvia,LV,LVA,1919968.0,Europe,17.70862848
30/03/2020,30,3,2020,71,0,Latvia,LV,LVA,1919968.0,Europe,17.96904948
29/03/2020,29,3,2020,25,0,Latvia,LV,LVA,1919968.0,Europe,14.53149219
28/03/2020,28,3,2020,36,0,Latvia,LV,LVA,1919968.0,Europe,13.59397657
27/03/2020,27,3,2020,23,0,Latvia,LV,LVA,1919968.0,Europe,11.87519792
26/03/2020,26,3,2020,24,0,Latvia,LV,LVA,1919968.0,Europe,10.9897665
25/03/2020,25,3,2020,17,0,Latvia,LV,LVA,1919968.0,Europe,9.84391407
24/03/2020,24,3,2020,41,0,Latvia,LV,LVA,1919968.0,Europe,9.06265104
23/03/2020,23,3,2020,15,0,Latvia,LV,LVA,1919968.0,Europe,7.08345139
22/03/2020,22,3,2020,13,0,Latvia,LV,LVA,1919968.0,Europe,6.35427257
21/03/2020,21,3,2020,25,0,Latvia,LV,LVA,1919968.0,Europe,5.72926215
20/03/2020,20,3,2020,15,0,Latvia,LV,LVA,1919968.0,Europe,4.47924132
29/11/2020,29,11,2020,1981,11,Lithuania,LT,LTU,2794184.0,Europe,959.3498495
28/11/2020,28,11,2020,4455,33,Lithuania,LT,LTU,2794184.0,Europe,942.4576191
27/11/2020,27,11,2020,2102,17,Lithuania,LT,LTU,2794184.0,Europe,856.9585969
26/11/2020,26,11,2020,2262,23,Lithuania,LT,LTU,2794184.0,Europe,837.2032765
25/11/2020,25,11,2020,1167,17,Lithuania,LT,LTU,2794184.0,Europe,807.1050439
24/11/2020,24,11,2020,1179,6,Lithuania,LT,LTU,2794184.0,Europe,804.2061654
23/11/2020,23,11,2020,2307,12,Lithuania,LT,LTU,2794184.0,Europe,799.8041647
22/11/2020,22,11,2020,1983,17,Lithuania,LT,LTU,2794184.0,Europe,788.1012847
21/11/2020,21,11,2020,2265,16,Lithuania,LT,LTU,2794184.0,Europe,787.7076098
20/11/2020,20,11,2020,1682,18,Lithuania,LT,LTU,2794184.0,Europe,765.9123379
19/11/2020,19,11,2020,1934,24,Lithuania,LT,LTU,2794184.0,Europe,741.4687079
18/11/2020,18,11,2020,965,14,Lithuania,LT,LTU,2794184.0,Europe,695.12244
17/11/2020,17,11,2020,1153,8,Lithuania,LT,LTU,2794184.0,Europe,692.6888136
16/11/2020,16,11,2020,1371,11,Lithuania,LT,LTU,2794184.0,Europe,681.3796085
15/11/2020,15,11,2020,1509,13,Lithuania,LT,LTU,2794184.0,Europe,664.3442236
14/11/2020,14,11,2020,2066,9,Lithuania,LT,LTU,2794184.0,Europe,646.1636027
13/11/2020,13,11,2020,1550,9,Lithuania,LT,LTU,2794184.0,Europe,598.5289444
12/11/2020,12,11,2020,1421,14,Lithuania,LT,LTU,2794184.0,Europe,577.0557701
11/11/2020,11,11,2020,1086,11,Lithuania,LT,LTU,2794184.0,Europe,553.9721078
10/11/2020,10,11,2020,1056,3,Lithuania,LT,LTU,2794184.0,Europe,529.886364
09/11/2020,9,11,2020,1980,4,Lithuania,LT,LTU,2794184.0,Europe,519.4718744
08/11/2020,8,11,2020,1972,11,Lithuania,LT,LTU,2794184.0,Europe,470.2983053
07/11/2020,7,11,2020,1656,6,Lithuania,LT,LTU,2794184.0,Europe,416.6869469
06/11/2020,6,11,2020,999,4,Lithuania,LT,LTU,2794184.0,Europe,373.203769
05/11/2020,5,11,2020,639,7,Lithuania,LT,LTU,2794184.0,Europe,352.6253103
04/11/2020,4,11,2020,897,5,Lithuania,LT,LTU,2794184.0,Europe,340.8866417
03/11/2020,3,11,2020,837,4,Lithuania,LT,LTU,2794184.0,Europe,316.0135481
02/11/2020,2,11,2020,895,1,Lithuania,LT,LTU,2794184.0,Europe,293.3951379
01/11/2020,1,11,2020,1001,8,Lithuania,LT,LTU,2794184.0,Europe,270.3830528
31/10/2020,31,10,2020,735,7,Lithuania,LT,LTU,2794184.0,Europe,242.7184466
30/10/2020,30,10,2020,950,6,Lithuania,LT,LTU,2794184.0,Europe,226.4704114
29/10/2020,29,10,2020,776,3,Lithuania,LT,LTU,2794184.0,Europe,201.5973179
28/10/2020,28,10,2020,413,5,Lithuania,LT,LTU,2794184.0,Europe,178.7999645
27/10/2020,27,10,2020,765,2,Lithuania,LT,LTU,2794184.0,Europe,168.2423205
26/10/2020,26,10,2020,606,5,Lithuania,LT,LTU,2794184.0,Europe,145.3733899
25/10/2020,25,10,2020,474,3,Lithuania,LT,LTU,2794184.0,Europe,129.375875
24/10/2020,24,10,2020,441,1,Lithuania,LT,LTU,2794184.0,Europe,119.7487352
23/10/2020,23,10,2020,424,5,Lithuania,LT,LTU,2794184.0,Europe,108.7258391
22/10/2020,22,10,2020,311,2,Lithuania,LT,LTU,2794184.0,Europe,98.63344719
21/10/2020,21,10,2020,202,5,Lithuania,LT,LTU,2794184.0,Europe,91.69045417
20/10/2020,20,10,2020,205,0,Lithuania,LT,LTU,2794184.0,Europe,87.36003069
19/10/2020,19,10,2020,252,0,Lithuania,LT,LTU,2794184.0,Europe,83.60222519
18/10/2020,18,10,2020,228,1,Lithuania,LT,LTU,2794184.0,Europe,78.30550887
17/10/2020,17,10,2020,281,2,Lithuania,LT,LTU,2794184.0,Europe,74.61928062
16/10/2020,16,10,2020,255,1,Lithuania,LT,LTU,2794184.0,Europe,70.71832063
15/10/2020,15,10,2020,139,3,Lithuania,LT,LTU,2794184.0,Europe,64.84898632
14/10/2020,14,10,2020,118,3,Lithuania,LT,LTU,2794184.0,Europe,63.99005935
13/10/2020,13,10,2020,126,0,Lithuania,LT,LTU,2794184.0,Europe,62.91640064
12/10/2020,12,10,2020,159,0,Lithuania,LT,LTU,2794184.0,Europe,62.16483954
11/10/2020,11,10,2020,205,0,Lithuania,LT,LTU,2794184.0,Europe,59.6954245
10/10/2020,10,10,2020,133,1,Lithuania,LT,LTU,2794184.0,Europe,56.33129386
09/10/2020,9,10,2020,142,1,Lithuania,LT,LTU,2794184.0,Europe,55.65131001
08/10/2020,8,10,2020,117,2,Lithuania,LT,LTU,2794184.0,Europe,55.50815551
07/10/2020,7,10,2020,81,5,Lithuania,LT,LTU,2794184.0,Europe,53.93345606
06/10/2020,6,10,2020,100,0,Lithuania,LT,LTU,2794184.0,Europe,52.64506561
05/10/2020,5,10,2020,104,0,Lithuania,LT,LTU,2794184.0,Europe,51.57140689
04/10/2020,4,10,2020,125,1,Lithuania,LT,LTU,2794184.0,Europe,50.71247992
03/10/2020,3,10,2020,172,1,Lithuania,LT,LTU,2794184.0,Europe,49.7819757
02/10/2020,2,10,2020,91,0,Lithuania,LT,LTU,2794184.0,Europe,45.80943846
01/10/2020,1,10,2020,115,0,Lithuania,LT,LTU,2794184.0,Europe,44.77156837
30/09/2020,30,9,2020,88,0,Lithuania,LT,LTU,2794184.0,Europe,40.65587664
29/09/2020,29,9,2020,105,1,Lithuania,LT,LTU,2794184.0,Europe,39.51064067
28/09/2020,28,9,2020,90,2,Lithuania,LT,LTU,2794184.0,Europe,37.57805499
27/09/2020,27,9,2020,111,0,Lithuania,LT,LTU,2794184.0,Europe,35.75283517
26/09/2020,26,9,2020,114,0,Lithuania,LT,LTU,2794184.0,Europe,33.67709499
25/09/2020,25,9,2020,138,2,Lithuania,LT,LTU,2794184.0,Europe,31.17189133
24/09/2020,24,9,2020,73,0,Lithuania,LT,LTU,2794184.0,Europe,27.5214517
23/09/2020,23,9,2020,45,0,Lithuania,LT,LTU,2794184.0,Europe,26.05411813
22/09/2020,22,9,2020,70,0,Lithuania,LT,LTU,2794184.0,Europe,25.55307739
21/09/2020,21,9,2020,80,0,Lithuania,LT,LTU,2794184.0,Europe,23.65628033
20/09/2020,20,9,2020,99,0,Lithuania,LT,LTU,2794184.0,Europe,22.33210125
19/09/2020,19,9,2020,61,0,Lithuania,LT,LTU,2794184.0,Europe,20.07741795
18/09/2020,18,9,2020,62,0,Lithuania,LT,LTU,2794184.0,Europe,18.82481612
17/09/2020,17,9,2020,0,0,Lithuania,LT,LTU,2794184.0,Europe,17.32169392
16/09/2020,16,9,2020,56,0,Lithuania,LT,LTU,2794184.0,Europe,18.35956401
15/09/2020,15,9,2020,51,0,Lithuania,LT,LTU,2794184.0,Europe,17.17853942
14/09/2020,14,9,2020,39,1,Lithuania,LT,LTU,2794184.0,Europe,16.49855557
13/09/2020,13,9,2020,53,0,Lithuania,LT,LTU,2794184.0,Europe,16.35540108
12/09/2020,12,9,2020,44,0,Lithuania,LT,LTU,2794184.0,Europe,15.4964741
11/09/2020,11,9,2020,36,0,Lithuania,LT,LTU,2794184.0,Europe,15.6396286
10/09/2020,10,9,2020,32,0,Lithuania,LT,LTU,2794184.0,Europe,15.6396286
09/09/2020,9,9,2020,31,0,Lithuania,LT,LTU,2794184.0,Europe,15.6396286
08/09/2020,8,9,2020,17,0,Lithuania,LT,LTU,2794184.0,Europe,15.28174236
07/09/2020,7,9,2020,43,0,Lithuania,LT,LTU,2794184.0,Europe,16.03330346
06/09/2020,6,9,2020,36,0,Lithuania,LT,LTU,2794184.0,Europe,15.96172621
05/09/2020,5,9,2020,26,0,Lithuania,LT,LTU,2794184.0,Europe,15.74699447
04/09/2020,4,9,2020,20,0,Lithuania,LT,LTU,2794184.0,Europe,16.10488071
03/09/2020,3,9,2020,29,0,Lithuania,LT,LTU,2794184.0,Europe,16.53434419
02/09/2020,2,9,2020,23,0,Lithuania,LT,LTU,2794184.0,Europe,16.28382383
01/09/2020,1,9,2020,32,0,Lithuania,LT,LTU,2794184.0,Europe,16.82065319
31/08/2020,31,8,2020,35,0,Lithuania,LT,LTU,2794184.0,Europe,16.3911897
30/08/2020,30,8,2020,29,0,Lithuania,LT,LTU,2794184.0,Europe,16.21224658
29/08/2020,29,8,2020,48,1,Lithuania,LT,LTU,2794184.0,Europe,16.3911897
28/08/2020,28,8,2020,36,0,Lithuania,LT,LTU,2794184.0,Europe,15.46068548
27/08/2020,27,8,2020,32,0,Lithuania,LT,LTU,2794184.0,Europe,14.92385612
26/08/2020,26,8,2020,21,0,Lithuania,LT,LTU,2794184.0,Europe,14.70912438
25/08/2020,25,8,2020,38,1,Lithuania,LT,LTU,2794184.0,Europe,14.60175851
24/08/2020,24,8,2020,41,0,Lithuania,LT,LTU,2794184.0,Europe,13.70704291
23/08/2020,23,8,2020,30,1,Lithuania,LT,LTU,2794184.0,Europe,12.99127044
22/08/2020,22,8,2020,36,1,Lithuania,LT,LTU,2794184.0,Europe,13.24179081
21/08/2020,21,8,2020,32,1,Lithuania,LT,LTU,2794184.0,Europe,12.7765387
20/08/2020,20,8,2020,22,0,Lithuania,LT,LTU,2794184.0,Europe,12.49022971
